Date,Daily flow Rate,Gauge height flow,24h accumulated,sm_top_0_10cm,sm_10_40cm,sm_change_rate,saturation_index,flow_change_rate,flow_lag_1d,flow_lag_2d,rain_sum_3d,rain_sum_5d,rain_sum_7d,API,Avg_Slope,Elevation,Mean_TWI,Drainage_Density,Mean_CN,LULC_Forest_pct,LULC_Agriculture_pct,LULC_BuiltUp_pct,LULC_Grassland_pct,LULC_Water_pct,LULC_Barren_pct,flood_raw,flood_final
2011-07-10,3234.0,6.94,0.0,29.41900063,84.81400299,1.6350002299999993,51.577001574,-0.1117824773106886,3641.0,3175.0,0.0,0.0,0.0,24.04061792451276,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-11,3008.0,6.76,0.0,30.70599937,87.90100098,1.2869987400000014,53.58400001400001,-0.0698824984323183,3234.0,3641.0,0.0,0.0,0.0,21.63655613206149,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-12,2568.0,6.34,0.0,29.60700035,89.32299805,-1.0989990200000008,53.49339943,-0.1462765956960516,3008.0,3234.0,0.0,0.0,0.0,19.472900518855337,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-13,2506.0,6.28,0.0,32.82099915,91.17500305,3.213998799999999,56.16260071,-0.0241433021712837,2568.0,3008.0,0.0,0.0,0.0,17.525610466969802,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-14,2928.0,6.68,0.0,30.46199989,93.03900146,-2.3589992599999974,55.492800518,0.1683958498928987,2506.0,2568.0,0.0,0.0,0.0,15.77304942027282,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-15,3475.0,7.13,0.0,30.19999886,91.40399933,-0.2620010300000004,54.68159904800001,0.1868169398269067,2928.0,2506.0,0.0,0.0,0.0,14.19574447824554,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-16,3585.0,7.22,0.0,28.79199982,88.65699768,-1.40799904,52.737998964,0.0316546762498835,3475.0,2928.0,0.0,0.0,0.0,12.776170030420984,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-17,3491.0,7.15,0.0,28.56399918,87.44499969,-0.2280006400000012,52.116399384000005,-0.0262203626147223,3585.0,3475.0,0.0,0.0,0.0,11.498553027378888,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-18,3008.0,6.76,0.0,28.07500076,85.60800171,-0.4889984199999979,51.08820114,-0.1383557719454724,3491.0,3585.0,0.0,0.0,0.0,10.348697724641,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-19,2681.0,6.46,0.0,28.73600006,86.03099823,0.6609992999999967,51.653999328,-0.1087101063468384,3008.0,3491.0,0.0,0.0,0.0,9.3138279521769,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-20,2753.0,6.52,0.0,29.90399933,90.95899963,1.1679992700000028,54.32599945,0.0268556508665215,2681.0,3008.0,0.0,0.0,0.0,8.382445156959209,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-21,3979.0,7.52,0.0,28.88999939,88.02300262,-1.0139999400000017,52.543200682000005,0.4453323645312995,2753.0,2681.0,0.0,0.0,0.0,7.544200641263288,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,0
2011-07-22,4232.0,7.71,0.0,29.11800003,87.41999817,0.2280006400000012,52.438799286,0.0635838150129218,3979.0,2753.0,0.0,0.0,0.0,6.789780577136959,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-23,4628.0,7.97,0.0,28.25099945,86.28099823,-0.8670005800000027,51.462998962,0.0935727788058665,4232.0,3979.0,0.0,0.0,0.0,6.110802519423263,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-07-24,4856.0,8.13,0.0,27.36800003,84.36699677,-0.8829994199999973,50.167598726,0.0492653413895277,4628.0,4232.0,0.0,0.0,0.0,5.499722267480937,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-25,4652.0,7.99,0.0,27.34600067,83.78199768,-0.0219993600000023,49.920399474,-0.0420098846700968,4856.0,4628.0,0.0,0.0,0.0,4.949750040732844,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-26,4433.0,7.84,0.0,26.92200089,82.58000183,-0.423999779999999,49.185201266,-0.0470765262151598,4652.0,4856.0,0.0,0.0,0.0,4.45477503665956,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-27,4805.0,8.09,0.0,27.56900024,81.77300262,0.6469993500000015,49.250601192000005,0.083916083897154,4433.0,4652.0,0.0,0.0,0.0,4.009297532993604,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-28,4564.0,7.93,0.0,26.90699959,81.84799957,-0.6620006499999995,48.883399582,-0.0501560873985107,4805.0,4433.0,0.0,0.0,0.0,3.608367779694244,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-29,4346.0,7.78,0.0,26.4090004,80.92399597,-0.4979991900000016,48.214998628,-0.0477651183067999,4564.0,4805.0,0.0,0.0,0.0,3.24753100172482,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-30,4896.0,8.15,0.0,27.3409996,81.05999756,0.9319992,48.82859878400001,0.1265531522948566,4346.0,4564.0,0.0,0.0,0.0,2.9227779015523376,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-07-31,4394.0,7.82,0.0,29.25499916,86.52400208,1.9139995600000008,52.162600328,-0.1025326797176199,4896.0,4346.0,0.0,0.0,0.0,2.630500111397104,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-01,4858.0,8.13,0.0,28.9640007,86.98500061,-0.2909984600000008,52.172400664,0.1055985434443335,4394.0,4896.0,0.0,0.0,0.0,2.3674501002573938,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-02,4608.0,7.96,0.0,29.28100014,87.81299591,0.31699944,52.693798448,-0.0514615067823257,4858.0,4394.0,0.0,0.0,0.0,2.1307050902316544,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-03,4792.0,8.09,0.0,29.16900063,88.68000031,-0.1119995100000004,52.973400502,0.03993055554689,4608.0,4858.0,0.0,0.0,0.0,1.917634581208489,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-04,4894.0,8.15,0.0,31.05999947,93.8010025,1.8909988400000013,56.156400682,0.0212854757885464,4792.0,4608.0,0.0,0.0,0.0,1.72587112308764,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-05,4488.0,7.88,0.0,35.7120018,98.55899811,4.652002330000002,60.850800324000005,-0.0829587249523991,4894.0,4792.0,0.0,0.0,0.0,1.553284010778876,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-06,4823.0,8.11,0.0,36.34999847,108.5149994,0.6379966699999997,65.215998842,0.074643493744509,4488.0,4894.0,0.0,0.0,0.0,1.3979556097009886,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-07,4101.0,7.62,0.0,32.76499939,100.1330032,-3.584999080000003,59.71220091400001,-0.1496993572154884,4823.0,4488.0,0.0,0.0,0.0,1.2581600487308895,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-08,4233.0,7.71,0.0,32.25299835,98.10600281,-0.5120010400000012,58.594200134000005,0.0321872713893715,4101.0,4823.0,0.0,0.0,0.0,1.1323440438578007,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,2
2011-08-09,4399.0,7.82,0.0,31.04800034,94.9940033,-1.204998009999997,56.626401524,0.0392156862652455,4233.0,4101.0,0.0,0.0,0.0,1.0191096394720207,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-10,4248.0,7.72,0.0,30.15099907,92.48500061,-0.8970012700000005,55.084599686,-0.0343259831701918,4399.0,4233.0,0.0,0.0,0.0,0.9171986755248188,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-11,4843.0,8.12,0.0,29.68099976,90.81500244,-0.4699993100000021,54.134600832,0.1400659133380259,4248.0,4399.0,0.0,0.0,0.0,0.8254788079723369,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-12,5554.0,8.57,0.0,29.35300064,89.78099823,-0.3279991199999976,53.524199676,0.146809828588311,4843.0,4248.0,0.0,0.0,0.0,0.7429309271751032,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-13,5461.0,8.51,0.0,29.29999924,88.91999817,-0.0530014000000029,53.147998812,-0.0167446885097686,5554.0,4843.0,0.0,0.0,0.0,0.668637834457593,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-14,4894.0,8.15,0.0,28.77300072,88.01999664,-0.5269985199999994,52.471799088,-0.1038271378678214,5461.0,5554.0,0.0,0.0,0.0,0.6017740510118337,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-15,4325.0,7.77,0.0,28.34799957,86.67900085,-0.4250011499999999,51.68040008199999,-0.1162648140342736,4894.0,5461.0,0.0,0.0,0.0,0.5415966459106504,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-16,6929.0,9.34,0.0,29.98399925,90.30000305,1.6359996800000012,54.11040077,0.6020809247162818,4325.0,4894.0,0.0,0.0,0.0,0.4874369813195853,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,3,3
2011-08-17,6426.0,9.08,0.0,29.83799934,90.32299805,-0.1459999100000004,54.031998824,-0.0725934478174926,6929.0,4325.0,0.0,0.0,0.0,0.4386932831876268,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,3,3
2011-08-18,6063.0,8.87,0.0,28.99799919,88.48600006,-0.8400001499999981,52.793199538,-0.0564892623628245,6426.0,6929.0,0.0,0.0,0.0,0.3948239548688642,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,3,3
2011-08-19,5153.0,8.32,0.0,28.52000046,87.20500183,-0.477998730000003,51.994001008,-0.1500907141431484,6063.0,6426.0,0.0,0.0,0.0,0.3553415593819777,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-20,5022.0,8.24,0.0,27.85300064,85.59200287,-0.6669998199999974,50.948601532000005,-0.0254220842178493,5153.0,6063.0,0.0,0.0,0.0,0.31980740344378,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-21,4578.0,7.94,0.0,29.80699921,87.5039978,1.9539985699999995,52.885798646,-0.0884109916191933,5022.0,5153.0,0.0,0.0,0.0,0.287826663099402,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-22,4214.0,7.69,0.0,31.25600052,92.87599945,1.44900131,55.904000092,-0.0795107033465463,4578.0,5022.0,0.0,0.0,0.0,0.2590439967894618,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-23,5743.0,8.68,0.0,33.15800095,97.83499908,1.902000430000001,59.028800202000006,0.3628381584331185,4214.0,4578.0,0.0,0.0,0.0,0.2331395971105156,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-24,4868.0,8.14,0.0,32.91799927,97.43399811,-0.2400016799999988,58.72439880600001,-0.1523593940183946,5743.0,4214.0,0.0,0.0,0.0,0.209825637399464,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-25,4445.0,7.85,0.0,32.13600159,97.17399597,-0.7819976800000035,58.151199342000005,-0.0868940016255353,4868.0,5743.0,0.0,0.0,0.0,0.1888430736595177,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,2,2
2011-08-26,3910.0,7.47,0.0,30.55800056,93.33599854,-1.5780010299999994,55.669199752,-0.1203599549785466,4445.0,4868.0,0.0,0.0,0.0,0.1699587662935659,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,1
2011-08-27,3917.0,7.48,0.0,29.57500076,90.71099854,-0.9829997999999982,54.029399872000006,0.0017902813294654,3910.0,4445.0,0.0,0.0,0.0,0.1529628896642093,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-08-28,3839.0,7.42,0.0,29.62299919,89.89700317,0.0479984299999998,53.732600782000006,-0.0199131988716075,3917.0,3910.0,0.0,0.0,0.0,0.1376666006977884,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-08-29,3572.0,7.21,0.0,29.31399918,89.66799927,-0.3090000100000019,53.455599216,-0.0695493617948556,3839.0,3917.0,0.0,0.0,0.0,0.1238999406280095,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-08-30,3328.0,7.02,0.0,29.26600075,88.72599792,-0.0479984299999998,53.049999618,-0.0683090705295887,3572.0,3839.0,0.0,0.0,0.0,0.1115099465652086,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-08-31,3366.0,7.05,0.0,28.7840004,87.87799835,-0.4820003499999998,52.42159958,0.0114182692273382,3328.0,3572.0,0.0,0.0,0.0,0.1003589519086877,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-01,3517.0,7.17,0.0,28.16799927,86.38999939,-0.6160011300000008,51.456799318,0.0448603683764526,3366.0,3328.0,0.0,0.0,0.0,0.0903230567178189,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-02,3470.0,7.13,0.0,27.86899948,85.17700195,-0.2989997899999999,50.792200468,-0.0133636622083128,3517.0,3366.0,0.0,0.0,0.0,0.081290751046037,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-03,3222.0,6.93,0.0,27.66200066,84.50299835,-0.206998819999999,50.398399736,-0.0714697406134093,3470.0,3517.0,0.0,0.0,0.0,0.0731616759414333,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-04,2968.0,6.72,0.0,27.12400055,83.18799591,-0.5380001099999987,49.549598694,-0.078833022942634,3222.0,3470.0,0.0,0.0,0.0,0.06584550834729,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-05,2936.0,6.7,0.0,28.13800049,84.06400299,1.013999939999998,50.50840149,-0.010781671155397,2968.0,3222.0,0.0,0.0,0.0,0.059260957512561,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-06,2656.0,6.46,0.0,28.30800056,85.43099976,0.1700000700000004,51.15720024,-0.0953678473789619,2936.0,2968.0,0.0,0.0,0.0,0.0533348617613049,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-07,2572.0,6.38,0.0,31.3939991,92.16200256,3.0859985399999985,55.701200484,-0.0316265060121888,2656.0,2936.0,0.0,0.0,0.0,0.0480013755851744,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-08,2777.0,6.56,0.0,29.24099922,88.95700073,-2.1529998799999994,53.127399824,0.0797045100778753,2572.0,2656.0,0.0,0.0,0.0,0.043201238026657,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-09,3382.0,7.05,0.0,31.13399887,94.33599854,1.89299965,56.414798738,0.2178610010018505,2777.0,2572.0,0.0,0.0,0.0,0.0388811142239913,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-10,3250.0,6.96,0.0,29.47500038,90.01699829,-1.6589984899999983,53.691799544000006,-0.0390301596572944,3382.0,2777.0,0.0,0.0,0.0,0.0349930028015921,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-11,3555.0,7.2,0.0,30.1590004,91.18000031,0.6840000199999992,54.567400364,0.0938461538172781,3250.0,3382.0,0.0,0.0,0.0,0.0314937025214329,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-12,3382.0,7.06,0.0,29.94300079,90.36599731,-0.2159996100000007,54.112199398,-0.048663853713456,3555.0,3250.0,0.0,0.0,0.0,0.0283443322692896,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-13,3262.0,6.97,0.0,30.60499954,93.02300262,0.6619987500000022,55.572200772,-0.0354819633248131,3382.0,3555.0,0.0,0.0,0.0,0.0255098990423607,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-14,3214.0,6.93,0.0,29.83300018,90.8710022,-0.7719993600000024,54.24820098800001,-0.0147148988305595,3262.0,3382.0,0.0,0.0,0.0,0.0229589091381246,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-15,4085.0,7.6,0.0,30.29299927,91.98899841,0.4599990900000001,54.97139892599999,0.2710018667482882,3214.0,3262.0,0.0,0.0,0.0,0.0206630182243121,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,1,0
2011-09-16,3807.0,7.39,0.0,33.30699921,96.71399689,3.013999940000001,58.669798282,-0.068053855552496,4085.0,3214.0,0.0,0.0,0.0,0.0185967164018809,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-17,3441.0,7.11,0.0,32.84000015,99.84400177,-0.4669990599999991,59.641600798000006,-0.0961386918581196,3807.0,4085.0,0.0,0.0,0.0,0.0167370447616928,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-18,3084.0,6.82,0.0,32.73699951,99.69200134,-0.1030006400000047,59.519000242,-0.1037489101703723,3441.0,3807.0,0.0,0.0,0.0,0.0150633402855235,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-19,2705.0,6.5,0.0,31.63800049,96.61399841,-1.0989990199999973,57.628399658,-0.1228923475606704,3084.0,3441.0,0.0,0.0,0.0,0.0135570062569712,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-20,2484.0,6.3,0.0,31.14800072,95.06600189,-0.4899997700000007,56.715201188,-0.0817005544984471,2705.0,3084.0,0.0,0.0,0.0,0.012201305631274,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-21,2359.0,6.19,0.0,30.80699921,93.91999817,-0.3410015099999981,56.052198794000006,-0.0503220611713679,2484.0,2705.0,0.0,0.0,0.0,0.0109811750681466,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-22,2388.0,6.22,0.0,30.69599915,93.55500031,-0.111000060000002,55.839599614,0.012293344632347,2359.0,2484.0,0.0,0.0,0.0,0.009883057561332,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-23,2176.0,6.02,0.0,31.74099922,96.39199829,1.0450000700000004,57.601398848,-0.0887772193933093,2388.0,2359.0,0.0,0.0,0.0,0.0088947518051988,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-24,2070.0,5.92,0.0,30.58200073,93.2440033,-1.1589984899999983,55.64680175800001,-0.048713235271731,2176.0,2388.0,0.0,0.0,0.0,0.0080052766246789,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-25,2167.0,6.01,0.0,34.55699921,104.6439972,3.97499848,62.59179840600001,0.0468599033590048,2070.0,2176.0,0.0,0.0,0.0,0.007204748962211,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-26,2117.0,5.97,0.0,31.89900017,97.38999939,-2.65799904,58.09539985800001,-0.0230733733165328,2167.0,2070.0,0.0,0.0,0.0,0.0064842740659899,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-27,1880.0,5.73,0.0,33.16500092,101.7549973,1.2660007499999963,60.600999472,-0.1119508738252475,2117.0,2167.0,0.0,0.0,0.0,0.0058358466593909,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-28,1784.0,5.63,0.0,31.67000008,97.06199646,-1.495000839999996,57.826798632000006,-0.0510638297600724,1880.0,2117.0,0.0,0.0,0.0,0.0052522619934518,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-29,1655.0,5.48,0.0,30.8239994,94.45800018,-0.8460006799999995,56.277599712,-0.0723094169998265,1784.0,1880.0,0.0,0.0,0.0,0.0047270357941066,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-09-30,1575.0,5.39,15.6,30.19199944,92.54000092,-0.6319999600000017,55.131200032,-0.0483383685508529,1655.0,1784.0,15.599999999999984,15.6,15.6,0.0042543322146959,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-10-01,1516.0,5.32,0.0,29.67099953,90.95300293,-0.5209999100000005,54.18380089,-0.0374603174365331,1575.0,1655.0,15.599999999999984,15.6,15.6,15.603828898993228,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
2011-10-02,1439.0,5.22,0.0,29.27700043,89.66999817,-0.3939990999999985,53.434199526,-0.0507915566947285,1516.0,1575.0,15.599999999999984,15.6,15.6,14.043446009093904,51.46030188913976,2498.0926989085983,5.534685248064617,0.0002019858469333,83.78663,0.4257,0.1268,0.1818,0.1567,0.0448,0.0001,0,0
